frame,sceneChanged,numDetections,detections,numTracks,tracks,activeLeadId,riskLevel,ttc
452,0,3,2:512:450:15:14:0.3009;2:537:454:33:24:0.6573;5:631:380:328:109:0.3010,3,38:2:537:454:33:24;39:2:512:450:15:14;41:5:631:380:328:109,38,SAFE,inf
453,0,3,2:511:449:16:15:0.2510;2:537:453:33:25:0.6540;5:632:379:327:110:0.4868,3,38:2:537:453:33:25;39:2:511:449:16:15;41:5:632:379:327:110,38,SAFE,inf
454,0,3,2:510:448:18:16:0.2861;2:538:453:32:25:0.6900;5:633:376:326:114:0.2533,3,38:2:538:453:32:25;39:2:510:448:18:16;41:5:633:376:326:114,38,SAFE,inf
455,0,3,2:510:448:18:16:0.3036;2:538:453:32:25:0.6980;5:634:376:325:114:0.3859,3,38:2:538:453:32:25;39:2:510:448:18:16;41:5:634:376:325:114,38,SAFE,inf
456,0,3,2:510:448:18:16:0.2714;2:538:452:32:26:0.7542;5:635:373:324:118:0.2653,3,38:2:538:452:32:26;39:2:510:448:18:16;41:5:635:373:324:118,38,SAFE,inf
457,0,3,2:510:448:18:16:0.2431;2:538:452:32:26:0.7175;5:636:371:323:121:0.2779,3,38:2:538:452:32:26;39:2:510:448:18:16;41:5:636:371:323:121,38,SAFE,21.817
458,0,3,2:510:447:18:17:0.2080;2:539:452:31:25:0.7355;7:637:370:322:122:0.2938,3,38:2:539:452:31:25;39:2:510:447:18:17;41:7:637:370:322:122,38,SAFE,23.918
459,0,3,2:511:448:16:16:0.2063;2:539:452:32:25:0.7475;7:639:369:320:123:0.3778,3,38:2:539:452:32:25;39:2:511:448:16:16;41:7:639:369:320:123,38,SAFE,26.467
460,0,4,2:511:448:16:16:0.2262;2:540:452:32:25:0.7582;5:641:370:318:123:0.3090;7:320:404:51:61:0.3178,3,38:2:540:452:32:25;39:2:511:448:16:16;41:5:641:370:318:123,38,SAFE,29.625
461,0,3,2:540:452:32:25:0.7374;5:642:373:317:119:0.3284;7:320:402:51:63:0.5460,2,38:2:540:452:32:25;41:5:642:373:317:119,38,SAFE,33.637
462,0,3,2:540:452:33:25:0.7250;7:321:407:51:57:0.2054;7:642:370:317:123:0.3677,2,38:2:540:452:33:25;41:7:642:370:317:123,38,SAFE,38.907
463,0,2,2:540:452:33:25:0.7240;5:643:371:371:133:0.1430,2,38:2:540:452:33:25;41:5:643:371:371:133,38,SAFE,46.135
464,0,2,2:540:452:34:25:0.7891;5:645:375:314:121:0.2330,2,38:2:540:452:34:25;41:5:645:375:314:121,38,SAFE,inf
465,0,4,2:540:452:34:25:0.7958;2:992:484:69:30:0.1663;7:320:401:48:64:0.2202;7:645:371:314:124:0.4714,2,38:2:540:452:34:25;41:7:645:371:314:124,38,SAFE,inf
466,0,3,2:540:452:34:25:0.7814;2:1003:485:70:28:0.1004;7:646:368:313:127:0.5499,2,38:2:540:452:34:25;41:7:646:368:313:127,38,SAFE,inf
467,0,3,2:541:452:33:25:0.7871;7:320:401:47:64:0.3102;7:647:366:312:130:0.4458,2,38:2:541:452:33:25;41:7:647:366:312:130,38,SAFE,inf
468,0,3,2:541:452:34:25:0.8013;7:320:401:47:64:0.3844;7:649:363:310:133:0.6529,2,38:2:541:452:34:25;41:7:649:363:310:133,38,SAFE,inf
469,0,3,2:542:452:33:26:0.8149;7:320:402:47:63:0.2789;7:651:361:308:136:0.6261,3,38:2:542:452:33:26;41:7:651:361:308:136;42:7:320:402:47:63,38,SAFE,inf
470,0,2,2:542:452:34:26:0.8016;7:653:361:306:136:0.7259,2,38:2:542:452:34:26;41:7:653:361:306:136,38,SAFE,inf
471,0,4,2:542:452:34:26:0.7967;5:655:339:516:164:0.6071;7:320:403:45:63:0.2285;7:1182:378:97:109:0.3379,2,38:2:542:452:34:26;41:5:655:339:516:164,38,SAFE,21.655
472,0,4,2:543:452:33:25:0.8050;7:320:404:44:62:0.2342;7:656:358:303:140:0.8293;7:1193:378:86:109:0.3252,2,38:2:543:452:33:25;41:7:656:358:303:140,38,SAFE,15.880
473,0,3,2:544:452:32:25:0.7922;7:659:354:300:147:0.8179;7:1206:376:73:112:0.2081,2,38:2:544:452:32:25;41:7:659:354:300:147,38,SAFE,19.851
474,0,5,2:511:447:18:17:0.2265;2:544:452:32:26:0.7632;7:320:403:43:64:0.2023;7:661:351:298:150:0.8269;7:1219:374:60:115:0.1767,2,38:2:544:452:32:26;41:7:661:351:298:150,38,SAFE,14.888
475,0,4,2:511:447:18:17:0.2361;2:545:452:32:26:0.7475;7:320:402:43:65:0.2923;7:662:350:297:152:0.7162,3,38:2:545:452:32:26;41:7:662:350:297:152;42:7:320:402:43:65,38,SAFE,12.537
476,0,4,2:511:448:18:16:0.2384;2:545:452:32:26:0.7819;7:320:402:42:64:0.3405;7:665:347:294:156:0.7677,3,38:2:545:452:32:26;41:7:665:347:294:156;42:7:320:402:42:64,38,SAFE,11.343
477,0,4,2:510:447:21:17:0.2228;2:546:452:31:25:0.7875;7:320:401:41:65:0.4967;7:668:348:291:156:0.7466,3,38:2:546:452:31:25;41:7:668:348:291:156;42:7:320:401:41:65,38,SAFE,15.880
478,0,5,2:511:447:19:17:0.2382;2:546:452:32:25:0.8030;7:320:401:41:65:0.4555;7:359:440:33:25:0.2401;7:669:347:290:156:0.6648,3,38:2:546:452:32:25;41:7:669:347:290:156;42:7:320:401:41:65,38,SAFE,26.467
479,0,5,2:510:446:21:18:0.2331;2:546:452:32:25:0.7683;7:320:402:39:64:0.2547;7:359:440:31:26:0.3984;7:671:347:288:157:0.5991,3,38:2:546:452:32:25;41:7:671:347:288:157;42:7:320:402:39:64,38,SAFE,inf
480,0,5,2:511:447:19:16:0.3164;2:547:452:31:25:0.7771;7:320:402:39:63:0.4087;7:358:440:30:24:0.2527;7:674:346:285:160:0.7019,3,38:2:547:452:31:25;41:7:674:346:285:160;42:7:320:402:39:63,38,SAFE,inf
481,0,4,2:511:447:19:16:0.3133;2:548:452:30:25:0.8002;7:320:402:38:63:0.3644;7:677:345:282:159:0.5577,3,38:2:548:452:30:25;41:7:677:345:282:159;42:7:320:402:38:63,38,SAFE,inf
482,0,5,2:512:447:18:16:0.2885;2:548:452:31:24:0.8147;7:320:401:37:65:0.5059;7:357:441:30:23:0.2350;7:679:343:280:161:0.6043,4,38:2:548:452:31:24;41:7:679:343:280:161;42:7:320:401:37:65;43:2:512:447:18:16,38,SAFE,inf
483,0,4,2:512:447:18:16:0.2822;2:548:452:31:25:0.8179;7:320:401:37:64:0.3610;7:681:343:278:163:0.5133,4,38:2:548:452:31:25;41:7:681:343:278:163;42:7:320:401:37:64;43:2:512:447:18:16,38,SAFE,inf
484,0,4,2:512:447:18:16:0.3046;2:548:452:32:25:0.8047;7:320:400:37:65:0.3820;7:683:335:276:175:0.7275,4,38:2:548:452:32:25;41:7:683:335:276:175;42:7:320:400:37:65;43:2:512:447:18:16,38,SAFE,inf
485,0,4,2:511:447:19:17:0.3015;2:549:452:32:25:0.8041;7:320:399:37:66:0.4958;7:686:333:273:175:0.6590,4,38:2:549:452:32:25;41:7:686:333:273:175;42:7:320:399:37:66;43:2:511:447:19:17,38,SAFE,inf
486,0,4,2:511:447:19:17:0.2662;2:549:452:32:25:0.8199;7:320:399:37:66:0.3750;7:687:330:272:180:0.7146,4,38:2:549:452:32:25;41:7:687:330:272:180;42:7:320:399:37:66;43:2:511:447:19:17,38,SAFE,inf
487,0,4,2:511:447:19:17:0.2880;2:549:451:32:26:0.8098;7:320:399:37:65:0.2532;7:690:334:269:179:0.6743,4,38:2:549:451:32:26;41:7:690:334:269:179;42:7:320:399:37:65;43:2:511:447:19:17,38,SAFE,inf
488,0,3,2:511:447:19:17:0.3533;2:550:451:33:26:0.7825;7:694:326:265:187:0.6914,3,38:2:550:451:33:26;41:7:694:326:265:187;43:2:511:447:19:17,38,SAFE,inf
489,0,4,2:512:446:18:18:0.2482;2:550:451:33:25:0.8197;7:320:401:33:63:0.4301;7:697:327:262:187:0.6668,4,38:2:550:451:33:25;41:7:697:327:262:187;42:7:320:401:33:63;43:2:512:446:18:18,38,SAFE,inf
490,0,4,2:511:446:19:17:0.2685;2:551:450:32:25:0.8136;7:320:401:33:62:0.4701;7:702:322:257:195:0.7587,4,38:2:551:450:32:25;41:7:702:322:257:195;42:7:320:401:33:62;43:2:511:446:19:17,38,SAFE,inf
491,0,4,2:512:445:19:18:0.3326;2:551:451:32:24:0.8029;7:320:401:33:61:0.4348;7:704:322:255:196:0.8193,4,38:2:551:451:32:24;41:7:704:322:255:196;42:7:320:401:33:61;43:2:512:445:19:18,38,SAFE,inf
492,0,5,2:512:445:19:17:0.3448;2:551:450:32:25:0.7740;2:899:448:106:62:0.1058;7:320:401:32:61:0.4191;7:708:318:251:205:0.8282,4,38:2:551:450:32:25;41:7:708:318:251:205;42:7:320:401:32:61;43:2:512:445:19:17,38,SAFE,inf
493,0,5,2:512:445:18:17:0.3085;2:551:450:33:25:0.7152;2:908:450:120:63:0.1012;7:320:401:30:61:0.2852;7:712:318:247:202:0.8366,4,38:2:551:450:33:25;41:7:712:318:247:202;42:7:320:401:30:61;43:2:512:445:18:17,38,SAFE,inf
494,0,4,0:219:418:21:51:0.1015;2:512:445:19:17:0.3977;2:551:450:33:25:0.6718;7:717:311:242:212:0.6786,3,38:2:551:450:33:25;41:7:717:311:242:212;43:2:512:445:19:17,38,SAFE,inf
495,0,3,2:512:445:19:18:0.3949;2:552:450:32:25:0.7292;7:721:310:238:215:0.8022,3,38:2:552:450:32:25;41:7:721:310:238:215;43:2:512:445:19:18,38,SAFE,inf
496,0,4,2:512:445:19:18:0.4279;2:552:450:33:25:0.7419;7:320:400:27:63:0.2072;7:725:305:234:221:0.7830,3,38:2:552:450:33:25;41:7:725:305:234:221;43:2:512:445:19:18,38,SAFE,inf
497,0,4,2:512:444:19:18:0.2666;2:553:450:32:25:0.7721;7:320:399:25:64:0.2853;7:728:304:231:223:0.8714,4,38:2:553:450:32:25;41:7:728:304:231:223;42:7:320:399:25:64;43:2:512:444:19:18,38,SAFE,inf
498,0,5,2:512:445:18:17:0.2729;2:554:450:32:25:0.7287;2:625:450:19:18:0.2677;7:320:399:24:64:0.4761;7:733:299:226:228:0.8814,4,38:2:554:450:32:25;41:7:733:299:226:228;42:7:320:399:24:64;43:2:512:445:18:17,38,SAFE,inf
499,0,4,2:555:449:31:26:0.7072;2:627:450:17:17:0.2409;7:320:399:23:63:0.3504;7:737:294:222:232:0.9022,3,38:2:555:449:31:26;41:7:737:294:222:232;42:7:320:399:23:63,38,SAFE,inf
500,0,4,2:555:449:31:25:0.6396;2:628:449:16:18:0.2687;7:320:399:22:62:0.5246;7:741:296:218:230:0.8811,3,38:2:555:449:31:25;41:7:741:296:218:230;42:7:320:399:22:62,38,SAFE,inf
501,0,4,2:555:449:32:24:0.6105;2:629:448:15:18:0.2230;7:320:397:22:64:0.3829;7:748:289:211:237:0.8358,3,38:2:555:449:32:24;41:7:748:289:211:237;42:7:320:397:22:64,38,SAFE,inf
502,0,3,2:555:448:33:25:0.6434;7:158:409:62:57:0.1243;7:754:286:205:242:0.7507,2,38:2:555:448:33:25;41:7:754:286:205:242,38,SAFE,inf
503,0,4,2:512:442:18:18:0.2427;2:556:448:32:25:0.7317;2:630:448:16:16:0.2194;7:760:287:199:242:0.7593,2,38:2:556:448:32:25;41:7:760:287:199:242,38,SAFE,inf
504,0,3,2:512:442:18:18:0.2091;2:556:448:32:24:0.6973;7:767:282:192:248:0.8310,2,38:2:556:448:32:24;41:7:767:282:192:248,38,SAFE,inf
505,0,4,2:557:448:32:25:0.7023;2:632:448:15:15:0.2030;7:716:434:66:36:0.2578;7:775:276:184:255:0.7640,2,38:2:557:448:32:25;41:7:775:276:184:255,38,SAFE,inf
506,0,3,2:557:448:33:25:0.7398;7:320:395:16:66:0.2450;7:785:207:494:425:0.8622,2,38:2:557:448:33:25;41:7:785:207:494:425,38,SAFE,inf
507,0,3,2:528:441:60:30:0.3210;2:558:448:33:25:0.7367;7:792:275:167:256:0.8522,2,38:2:558:448:33:25;41:7:792:275:167:256,38,SAFE,inf
508,0,3,2:558:448:33:24:0.7078;7:137:404:61:59:0.1004;7:801:188:478:402:0.9096,2,38:2:558:448:33:24;41:7:801:188:478:402,38,SAFE,inf
509,0,4,2:558:448:33:24:0.7260;2:631:448:19:16:0.2231;7:133:402:62:60:0.1190;7:812:185:467:413:0.9006,2,38:2:558:448:33:24;41:7:812:185:467:413,38,SAFE,inf
510,0,3,2:559:448:32:24:0.7183;2:631:447:20:18:0.2079;7:822:171:457:432:0.9004,2,38:2:559:448:32:24;41:7:822:171:457:432,38,SAFE,inf
511,0,3,2:559:447:32:25:0.6472;2:631:447:21:17:0.2901;7:834:152:445:417:0.8855,2,38:2:559:447:32:25;41:7:834:152:445:417,38,SAFE,inf
512,0,3,2:559:448:32:24:0.6467;2:632:446:21:18:0.2589;7:848:148:431:430:0.8623,2,38:2:559:448:32:24;41:7:848:148:431:430,38,SAFE,inf
513,0,4,2:510:441:20:19:0.2005;2:560:447:31:24:0.6096;2:632:446:22:17:0.2071;7:862:139:417:452:0.8910,2,38:2:560:447:31:24;41:7:862:139:417:452,38,SAFE,inf
514,0,4,2:295:442:37:22:0.1376;2:509:441:21:19:0.2877;2:560:446:31:25:0.5921;7:879:137:400:458:0.9051,2,38:2:560:446:31:25;41:7:879:137:400:458,38,SAFE,inf
515,0,3,2:508:441:22:19:0.3071;2:560:447:32:25:0.6476;7:895:127:384:484:0.8875,2,38:2:560:447:32:25;41:7:895:127:384:484,38,SAFE,inf
516,0,5,2:505:441:26:19:0.3661;2:560:447:32:25:0.7317;7:725:431:58:41:0.2201;7:779:427:105:54:0.1223;7:914:125:365:488:0.8817,2,38:2:560:447:32:25;41:7:914:125:365:488,38,SAFE,inf
517,0,5,2:503:441:29:19:0.3540;2:561:447:32:25:0.7296;2:635:445:21:19:0.2140;7:782:426:112:54:0.1561;7:936:95:343:516:0.7659,3,38:2:561:447:32:25;41:7:936:95:343:516;44:2:503:441:29:19,38,SAFE,inf
518,0,6,2:504:442:27:18:0.2805;2:561:447:32:25:0.6731;2:636:446:20:18:0.2197;2:727:434:59:39:0.2022;7:783:429:116:53:0.1339;7:959:66:320:563:0.7366,3,38:2:561:447:32:25;41:7:959:66:320:563;44:2:504:442:27:18,38,SAFE,22.886
519,0,3,2:562:447:31:25:0.6780;7:699:430:93:42:0.2244;7:986:26:293:615:0.6420,2,38:2:562:447:31:25;41:7:986:26:293:615,38,SAFE,28.608
520,0,4,2:503:441:28:19:0.2162;2:562:447:31:25:0.6316;2:735:434:55:38:0.1655;5:1016:35:263:621:0.6386,2,38:2:562:447:31:25;41:5:1016:35:263:621,38,SAFE,17.605
521,0,3,2:507:440:24:21:0.3164;2:562:448:32:23:0.3660;2:636:445:23:20:0.4122,2,38:2:562:448:32:23;44:2:507:440:24:21,38,SAFE,inf
522,0,3,2:508:441:22:19:0.2444;2:562:447:32:25:0.4314;2:636:445:24:20:0.4394,2,38:2:562:447:32:25;44:2:508:441:22:19,38,SAFE,21.300
523,0,2,2:562:447:32:25:0.4408;2:637:445:23:19:0.3973,2,38:2:562:447:32:25;45:2:637:445:23:19,38,SAFE,23.384
524,0,4,2:121:446:42:24:0.1190;2:507:441:23:20:0.3201;2:562:448:32:23:0.3889;2:637:445:24:18:0.3329,3,38:2:562:448:32:23;44:2:507:441:23:20;45:2:637:445:24:18,38,SAFE,inf
525,0,3,2:563:447:31:26:0.3783;2:637:445:25:19:0.4726;7:506:441:24:21:0.2110,3,38:2:563:447:31:26;44:7:506:441:24:21;45:2:637:445:25:19,38,SAFE,inf
526,0,3,2:563:448:32:25:0.5464;2:637:445:25:20:0.3997;7:506:441:23:21:0.2246,3,38:2:563:448:32:25;44:7:506:441:23:21;45:2:637:445:25:20,38,SAFE,inf
527,0,4,2:563:446:31:25:0.3949;2:637:445:26:19:0.4173;5:77:343:238:128:0.1045;7:505:442:22:19:0.2202,3,38:2:563:446:31:25;44:7:505:442:22:19;45:2:637:445:26:19,38,SAFE,inf
528,0,2,2:563:448:31:25:0.4987;2:637:445:27:20:0.3596,2,38:2:563:448:31:25;45:2:637:445:27:20,38,SAFE,inf
529,0,4,2:82:445:63:25:0.1044;2:563:448:32:25:0.4120;2:637:445:27:21:0.3305;7:505:442:21:19:0.2179,2,38:2:563:448:32:25;45:2:637:445:27:21,38,SAFE,inf
530,0,4,2:563:448:32:25:0.5677;2:637:445:28:20:0.3079;5:60:336:247:137:0.1404;7:504:442:19:19:0.2268,2,38:2:563:448:32:25;45:2:637:445:28:20,38,SAFE,inf
531,0,3,2:563:448:32:25:0.5101;2:639:445:26:21:0.3122;7:885:414:74:75:0.2871,2,38:2:563:448:32:25;45:2:639:445:26:21,38,SAFE,32.287
532,0,3,2:72:445:51:24:0.1024;2:563:448:33:25:0.5754;2:642:445:24:21:0.2942,2,38:2:563:448:33:25;45:2:642:445:24:21,38,SAFE,22.409
533,0,3,2:564:448:32:25:0.6364;2:643:445:24:21:0.3155;7:890:416:69:72:0.2353,2,38:2:564:448:32:25;45:2:643:445:24:21,38,SAFE,17.160
534,0,2,2:564:448:32:25:0.6808;2:645:445:22:22:0.4573,2,38:2:564:448:32:25;45:2:645:445:22:22,38,SAFE,13.903
535,0,2,2:564:448:32:25:0.7012;2:644:445:24:22:0.4244,2,38:2:564:448:32:25;45:2:644:445:24:22,38,SAFE,11.685
536,0,4,2:564:448:32:25:0.7210;2:645:445:24:20:0.3528;7:2:330:290:142:0.1501;7:500:441:21:21:0.2055,2,38:2:564:448:32:25;45:2:645:445:24:20,38,SAFE,35.930
537,0,3,2:564:448:33:25:0.6824;2:645:445:24:21:0.3008;7:0:327:288:146:0.1128,2,38:2:564:448:33:25;45:2:645:445:24:21,38,SAFE,30.714
538,0,3,2:29:445:74:28:0.1001;2:564:448:33:25:0.5835;2:646:445:24:22:0.3769,2,38:2:564:448:33:25;45:2:646:445:24:22,38,SAFE,26.820
539,0,2,2:565:448:33:25:0.5870;2:647:445:24:22:0.2364,2,38:2:565:448:33:25;45:2:647:445:24:22,38,SAFE,inf
540,0,2,2:565:448:33:25:0.6058;2:647:446:23:23:0.2087,2,38:2:565:448:33:25;45:2:647:446:23:23,38,SAFE,inf
541,0,2,2:565:448:33:25:0.3770;2:647:446:24:22:0.1206,2,38:2:565:448:33:25;45:2:647:446:24:22,38,SAFE,inf
542,0,2,2:565:448:34:25:0.3361;2:647:446:25:22:0.1219,2,38:2:565:448:34:25;45:2:647:446:25:22,38,SAFE,inf
543,0,3,2:565:448:33:25:0.4917;2:649:446:23:21:0.1128;7:495:441:22:21:0.3148,2,38:2:565:448:33:25;45:2:649:446:23:21,38,SAFE,inf
544,0,4,2:565:448:34:25:0.5868;2:648:445:26:22:0.1085;7:0:443:68:34:0.1146;7:494:442:21:20:0.2163,2,38:2:565:448:34:25;45:2:648:445:26:22,38,SAFE,inf
545,0,3,2:566:448:33:26:0.5955;2:648:446:27:22:0.1094;7:749:427:164:59:0.2452,2,38:2:566:448:33:26;45:2:648:446:27:22,38,SAFE,34.030
546,0,2,2:566:449:33:24:0.6733;7:721:425:190:61:0.2544,1,38:2:566:449:33:24,38,SAFE,inf
547,0,4,0:0:443:14:33:0.1728;2:566:448:34:26:0.6597;7:320:408:37:59:0.2015;7:718:425:195:61:0.3885,1,38:2:566:448:34:26,38,SAFE,41.391
548,0,3,2:566:448:33:26:0.5079;7:320:407:36:61:0.2022;7:720:425:204:62:0.4431,1,38:2:566:448:33:26,38,SAFE,20.194
549,0,2,2:566:449:34:24:0.6825;7:719:426:213:63:0.5277,2,38:2:566:449:34:24;46:7:719:426:213:63,38,SAFE,inf
550,0,2,2:567:449:33:25:0.6346;7:320:407:28:60:0.3942,1,38:2:567:449:33:25,38,SAFE,inf
551,0,2,2:567:449:34:25:0.4890;7:320:406:25:61:0.4452,1,38:2:567:449:34:25,38,SAFE,inf
552,0,4,2:482:439:34:24:0.1173;2:567:449:34:25:0.5839;7:320:406:33:60:0.2191;7:732:423:219:69:0.3284,2,38:2:567:449:34:25;46:7:732:423:219:69,38,SAFE,inf
553,0,2,2:568:449:33:26:0.6680;7:485:442:29:22:0.3022,2,38:2:568:449:33:26;47:7:485:442:29:22,38,SAFE,40.529
554,0,3,2:568:449:33:26:0.6705;2:655:446:27:25:0.1157;7:486:442:27:22:0.3022,1,38:2:568:449:33:26,38,SAFE,21.736
555,0,4,0:1213:455:19:64:0.1332;2:568:449:34:25:0.7003;2:656:446:27:26:0.1413;7:485:441:28:23:0.2496,1,38:2:568:449:34:25,38,SAFE,29.625
556,0,3,2:568:449:34:26:0.6597;2:656:446:29:26:0.2059;7:484:442:24:22:0.2358,1,38:2:568:449:34:26,38,SAFE,19.650
557,0,3,2:568:450:34:25:0.6350;2:656:447:28:29:0.1605;7:483:442:23:23:0.2039,1,38:2:568:450:34:25,38,SAFE,29.035
558,0,2,2:568:450:34:25:0.6412;7:482:442:25:23:0.3355,1,38:2:568:450:34:25,38,SAFE,inf
559,0,4,2:568:450:34:25:0.5775;2:658:445:29:30:0.1138;7:0:350:81:137:0.1406;7:481:442:23:23:0.2516,2,38:2:568:450:34:25;48:7:481:442:23:23,38,SAFE,inf
560,0,3,2:569:450:35:25:0.5851;2:658:444:31:31:0.3097;7:481:442:22:22:0.2999,2,38:2:569:450:35:25;48:7:481:442:22:22,38,SAFE,inf
561,0,2,2:570:450:34:25:0.6570;2:659:444:30:30:0.1637,1,38:2:570:450:34:25,38,SAFE,inf
562,0,2,2:570:450:33:25:0.4732;2:660:445:31:29:0.3493,1,38:2:570:450:33:25,38,SAFE,inf
563,0,2,2:571:451:33:24:0.5883;2:661:445:32:30:0.2907,2,38:2:571:451:33:24;49:2:661:445:32:30,38,SAFE,inf
564,0,3,2:571:451:34:24:0.6030;2:661:445:34:30:0.3359;7:226:399:76:73:0.1952,2,38:2:571:451:34:24;49:2:661:445:34:30,38,SAFE,inf
565,0,3,2:572:451:33:25:0.4474;2:661:446:34:29:0.4099;7:475:442:23:24:0.2181,2,38:2:572:451:33:25;49:2:661:446:34:29,38,SAFE,inf
566,0,3,2:572:451:33:24:0.5579;2:663:446:33:28:0.4660;7:474:442:24:25:0.2740,3,38:2:572:451:33:24;48:7:474:442:24:25;49:2:663:446:33:28,38,SAFE,inf
567,0,3,2:572:451:35:25:0.6604;2:664:446:34:29:0.6053;7:473:442:24:25:0.2791,3,38:2:572:451:35:25;48:7:473:442:24:25;49:2:664:446:34:29,38,SAFE,inf
568,0,4,2:572:452:36:23:0.7501;2:665:447:35:28:0.5981;7:0:325:203:148:0.1859;7:472:443:24:24:0.2651,3,38:2:572:452:36:23;48:7:472:443:24:24;49:2:665:447:35:28,38,SAFE,inf
569,0,4,2:572:452:36:24:0.6349;2:665:445:36:30:0.5034;7:0:326:201:142:0.2160;7:471:443:23:24:0.2569,3,38:2:572:452:36:24;48:7:471:443:23:24;49:2:665:445:36:30,38,SAFE,inf
570,0,4,2:573:452:36:25:0.5880;2:668:445:34:32:0.4080;7:1:326:197:147:0.2144;7:469:444:26:23:0.2839,3,38:2:573:452:36:25;48:7:469:444:26:23;49:2:668:445:34:32,38,SAFE,inf
571,0,5,2:573:452:36:25:0.5219;2:670:446:33:30:0.3830;7:0:328:192:146:0.2014;7:127:395:144:84:0.1315;7:469:443:27:25:0.3171,3,38:2:573:452:36:25;48:7:469:443:27:25;49:2:670:446:33:30,38,SAFE,inf
572,0,5,2:121:447:96:34:0.1252;2:574:452:36:25:0.7637;2:670:445:35:32:0.3433;7:180:396:87:82:0.1432;7:450:442:46:26:0.3728,3,38:2:574:452:36:25;48:7:450:442:46:26;49:2:670:445:35:32,38,SAFE,inf
573,0,5,2:576:452:34:25:0.6663;2:670:446:38:30:0.3807;7:0:327:186:150:0.2064;7:117:394:144:87:0.1434;7:466:443:31:25:0.3425,3,38:2:576:452:34:25;48:7:466:443:31:25;49:2:670:446:38:30,38,SAFE,inf
574,0,7,2:109:447:94:36:0.1263;2:576:452:35:26:0.6382;2:672:445:37:31:0.2329;7:1:328:181:149:0.4193;7:299:412:60:60:0.2119;7:358:414:62:60:0.1064;7:447:442:50:28:0.2852,3,38:2:576:452:35:26;48:7:447:442:50:28;49:2:672:445:37:31,38,SAFE,21.423
575,1,2,2:555:408:56:48:0.8364;5:638:355:101:98:0.4017,0,,-1,NONE,inf
576,0,2,2:555:407:56:49:0.8628;5:639:354:102:99:0.3890,0,,-1,NONE,inf
577,0,1,2:555:408:56:48:0.8312,1,50:2:555:408:56:48,-1,NONE,inf
578,0,2,2:554:408:57:48:0.8303;5:639:353:104:100:0.2829,1,50:2:554:408:57:48,-1,NONE,inf
579,0,2,2:554:408:57:48:0.8357;5:640:352:104:102:0.3273,1,50:2:554:408:57:48,-1,NONE,inf
580,0,1,2:555:408:57:48:0.8534,1,50:2:555:408:57:48,-1,NONE,inf
581,0,2,2:555:408:57:48:0.8624;5:640:352:107:103:0.2958,1,50:2:555:408:57:48,-1,NONE,inf
582,0,2,2:555:408:57:48:0.8745;5:640:351:108:104:0.3501,1,50:2:555:408:57:48,-1,NONE,inf
583,0,2,2:555:408:57:49:0.8677;5:640:351:110:104:0.4396,1,50:2:555:408:57:49,-1,NONE,inf
584,0,2,2:555:408:57:49:0.8657;5:641:351:110:104:0.5290,2,50:2:555:408:57:49;51:5:641:351:110:104,-1,NONE,inf
585,0,2,2:555:408:57:49:0.8508;5:641:350:112:105:0.4646,2,50:2:555:408:57:49;51:5:641:350:112:105,-1,NONE,inf
586,0,2,2:555:408:57:49:0.8424;5:641:349:113:107:0.3829,2,50:2:555:408:57:49;51:5:641:349:113:107,-1,NONE,inf
587,0,2,2:555:409:57:49:0.8472;5:642:349:114:108:0.5127,2,50:2:555:409:57:49;51:5:642:349:114:108,-1,NONE,inf
588,0,2,2:555:409:57:49:0.8541;5:642:348:116:109:0.5015,2,50:2:555:409:57:49;51:5:642:348:116:109,-1,NONE,inf
589,0,2,2:555:409:57:49:0.8641;5:643:347:116:110:0.4794,2,50:2:555:409:57:49;51:5:643:347:116:110,-1,NONE,inf
590,0,2,2:555:408:57:50:0.8639;5:641:346:120:111:0.3262,2,50:2:555:408:57:50;51:5:641:346:120:111,-1,NONE,inf
591,0,2,2:555:408:57:50:0.8662;5:641:346:121:111:0.2060,2,50:2:555:408:57:50;51:5:641:346:121:111,-1,NONE,inf
592,0,2,2:555:407:57:50:0.8746;5:642:345:122:112:0.4066,2,50:2:555:407:57:50;51:5:642:345:122:112,-1,NONE,inf
593,0,2,2:555:408:57:50:0.8631;5:642:345:124:113:0.3726,2,50:2:555:408:57:50;51:5:642:345:124:113,-1,NONE,inf
594,0,2,2:555:408:58:50:0.8725;5:642:344:126:114:0.4499,2,50:2:555:408:58:50;51:5:642:344:126:114,-1,NONE,inf
595,0,2,2:555:408:58:50:0.8930;5:642:344:128:115:0.4333,2,50:2:555:408:58:50;51:5:642:344:128:115,-1,NONE,inf
596,0,2,2:555:408:58:50:0.8852;2:643:342:129:117:0.3583,2,50:2:555:408:58:50;51:2:643:342:129:117,-1,NONE,inf
597,0,2,2:555:409:58:50:0.8851;2:644:342:130:119:0.3761,2,50:2:555:409:58:50;51:2:644:342:130:119,-1,NONE,inf
598,0,2,2:555:409:58:50:0.8878;2:644:341:132:120:0.4720,2,50:2:555:409:58:50;51:2:644:341:132:120,-1,NONE,inf
599,0,2,2:555:409:58:50:0.8893;2:645:340:132:121:0.4315,2,50:2:555:409:58:50;51:2:645:340:132:121,-1,NONE,inf
600,0,2,2:556:409:57:50:0.8777;2:645:340:134:122:0.4153,2,50:2:556:409:57:50;51:2:645:340:134:122,-1,NONE,inf
