frame,time_sec,rank,best_class_id,best_class_name,best_score,second_class_id,second_class_name,second_score,third_class_id,third_class_name,third_score,car_score,bus_score,train_score,truck_score,boat_score,left,top,width,height,right,bottom,touches_right_edge,passes_confidence_010,passes_target_class,passes_final_filter
622,20.721,17,6,train,0.000392,60,dining table,0.000128,7,truck,0.000048,0.000031,0.000028,0.000392,0.000048,0.000036,502,98,775,477,1277,575,1,0,0,0
622,20.721,18,6,train,0.000267,4,airplane,0.000206,2,car,0.000079,0.000079,0.000014,0.000267,0.000037,0.000045,629,293,645,212,1274,505,1,0,0,0
622,20.721,19,60,dining table,0.000253,0,person,0.000034,6,train,0.000030,0.000016,0.000012,0.000030,0.000026,0.000024,285,0,990,619,1275,619,1,0,0,0
622,20.721,20,6,train,0.000216,2,car,0.000071,60,dining table,0.000062,0.000071,0.000015,0.000216,0.000016,0.000010,22,311,1094,374,1116,685,0,0,0,0
623,20.754,1,6,train,0.002373,7,truck,0.000144,2,car,0.000133,0.000133,0.000098,0.002373,0.000144,0.000032,657,311,619,164,1276,475,1,0,0,0
623,20.754,2,2,car,0.001945,13,bench,0.000259,6,train,0.000139,0.001945,0.000052,0.000139,0.000107,0.000019,9,592,1177,113,1186,705,0,0,1,0
623,20.754,3,2,car,0.001315,13,bench,0.000178,6,train,0.000122,0.001315,0.000037,0.000122,0.000071,0.000019,15,590,1201,114,1216,704,1,0,1,0
623,20.754,4,2,car,0.001247,13,bench,0.000629,6,train,0.000230,0.001247,0.000082,0.000230,0.000186,0.000065,83,601,1184,106,1267,707,1,0,1,0
623,20.754,5,6,train,0.001122,7,truck,0.000118,2,car,0.000077,0.000077,0.000061,0.001122,0.000118,0.000030,650,300,627,186,1277,486,1,0,0,0
623,20.754,6,2,car,0.001075,13,bench,0.000216,6,train,0.000211,0.001075,0.000051,0.000211,0.000082,0.000027,12,590,1197,114,1209,704,0,0,1,0
623,20.754,7,6,train,0.001071,60,dining table,0.000114,2,car,0.000049,0.000049,0.000027,0.001071,0.000026,0.000015,20,304,1055,337,1075,641,0,0,0,0
623,20.754,8,2,car,0.000975,13,bench,0.000425,6,train,0.000128,0.000975,0.000043,0.000128,0.000115,0.000041,140,604,1132,104,1272,708,1,0,1,0
623,20.754,9,6,train,0.000899,2,car,0.000146,4,airplane,0.000094,0.000146,0.000054,0.000899,0.000092,0.000030,652,311,624,275,1276,586,1,0,0,0
623,20.754,10,2,car,0.000662,13,bench,0.000181,60,dining table,0.000161,0.000662,0.000041,0.000156,0.000065,0.000029,25,592,1215,111,1240,703,1,0,1,0
623,20.754,11,2,car,0.000646,13,bench,0.000274,6,train,0.000153,0.000646,0.000057,0.000153,0.000105,0.000038,53,598,1163,106,1216,704,1,0,1,0
623,20.754,12,6,train,0.000569,2,car,0.000105,4,airplane,0.000060,0.000105,0.000032,0.000569,0.000043,0.000020,382,311,875,329,1257,640,1,0,0,0
623,20.754,13,2,car,0.000538,13,bench,0.000193,60,dining table,0.000138,0.000538,0.000044,0.000130,0.000070,0.000030,22,595,1219,107,1241,702,1,0,1,0
623,20.754,14,2,car,0.000529,13,bench,0.000230,6,train,0.000083,0.000529,0.000021,0.000083,0.000065,0.000021,185,603,1090,104,1275,707,1,0,1,0
623,20.754,15,6,train,0.000405,60,dining table,0.000042,2,car,0.000025,0.000025,0.000017,0.000405,0.000020,0.000011,40,285,1057,367,1097,652,0,0,0,0
623,20.754,16,2,car,0.000386,13,bench,0.000099,60,dining table,0.000037,0.000386,0.000015,0.000036,0.000034,0.000008,7,592,1054,114,1061,706,0,0,1,0
623,20.754,17,6,train,0.000289,60,dining table,0.000080,7,truck,0.000035,0.000023,0.000021,0.000289,0.000035,0.000027,558,123,718,434,1276,557,1,0,0,0
623,20.754,18,6,train,0.000228,4,airplane,0.000136,2,car,0.000071,0.000071,0.000013,0.000228,0.000033,0.000044,650,295,625,204,1275,499,1,0,0,0
623,20.754,19,6,train,0.000215,2,car,0.000064,60,dining table,0.000055,0.000064,0.000014,0.000215,0.000014,0.000011,25,306,1064,379,1089,685,0,0,0,0
623,20.754,20,6,train,0.000174,60,dining table,0.000030,2,car,0.000016,0.000016,0.000006,0.000174,0.000007,0.000007,26,269,1091,420,1117,689,0,0,0,0
624,20.787,1,2,car,0.001964,13,bench,0.000251,6,train,0.000150,0.001964,0.000053,0.000150,0.000108,0.000017,8,592,1181,114,1189,706,0,0,1,0
624,20.787,2,6,train,0.001746,4,airplane,0.000172,7,truck,0.000129,0.000121,0.000088,0.001746,0.000129,0.000035,658,309,620,163,1278,472,1,0,0,0
624,20.787,3,6,train,0.001491,60,dining table,0.000112,2,car,0.000043,0.000043,0.000028,0.001491,0.000028,0.000015,16,301,1060,348,1076,649,0,0,0,0
624,20.787,4,2,car,0.001162,13,bench,0.000162,6,train,0.000148,0.001162,0.000040,0.000148,0.000069,0.000015,14,590,1199,115,1213,705,0,0,1,0
624,20.787,5,6,train,0.001089,7,truck,0.000109,4,airplane,0.000102,0.000093,0.000061,0.001089,0.000109,0.000038,642,297,636,184,1278,481,1,0,0,0
624,20.787,6,2,car,0.000928,6,train,0.000267,13,bench,0.000205,0.000928,0.000057,0.000267,0.000080,0.000022,11,591,1199,113,1210,704,0,0,1,0
624,20.787,7,2,car,0.000750,13,bench,0.000562,6,train,0.000326,0.000750,0.000085,0.000326,0.000153,0.000065,85,600,1182,106,1267,706,1,0,1,0
624,20.787,8,6,train,0.000615,4,airplane,0.000112,2,car,0.000094,0.000094,0.000037,0.000615,0.000061,0.000029,649,309,628,273,1277,582,1,0,0,0
624,20.787,9,2,car,0.000592,13,bench,0.000347,6,train,0.000172,0.000592,0.000046,0.000172,0.000098,0.000043,136,603,1136,105,1272,708,1,0,1,0
624,20.787,10,6,train,0.000537,60,dining table,0.000051,2,car,0.000025,0.000025,0.000018,0.000537,0.000023,0.000011,33,274,1090,389,1123,663,0,0,0,0
624,20.787,11,6,train,0.000532,4,airplane,0.000081,2,car,0.000080,0.000080,0.000032,0.000532,0.000036,0.000023,319,308,952,346,1271,654,1,0,0,0
624,20.787,12,2,car,0.000503,6,train,0.000211,13,bench,0.000164,0.000503,0.000043,0.000211,0.000057,0.000024,21,592,1219,111,1240,703,1,0,1,0
624,20.787,13,2,car,0.000430,13,bench,0.000273,6,train,0.000247,0.000430,0.000062,0.000247,0.000092,0.000039,56,598,1169,105,1225,703,1,0,1,0
624,20.787,14,2,car,0.000411,13,bench,0.000104,6,train,0.000037,0.000411,0.000014,0.000037,0.000034,0.000008,6,591,1067,115,1073,706,0,0,1,0
624,20.787,15,2,car,0.000399,13,bench,0.000196,6,train,0.000192,0.000399,0.000048,0.000192,0.000063,0.000028,21,595,1220,107,1241,702,1,0,1,0
624,20.787,16,2,car,0.000397,13,bench,0.000183,6,train,0.000103,0.000397,0.000024,0.000103,0.000065,0.000023,174,603,1101,104,1275,707,1,0,1,0
624,20.787,17,6,train,0.000332,2,car,0.000058,60,dining table,0.000053,0.000058,0.000015,0.000332,0.000015,0.000010,24,301,1044,384,1068,685,0,0,0,0
624,20.787,18,60,dining table,0.000289,0,person,0.000031,6,train,0.000027,0.000014,0.000011,0.000027,0.000022,0.000024,298,0,978,622,1276,622,1,0,0,0
624,20.787,19,4,airplane,0.000278,71,sink,0.000043,2,car,0.000042,0.000042,0.000004,0.000027,0.000013,0.000023,693,270,585,169,1278,439,1,0,0,0
624,20.787,20,6,train,0.000275,60,dining table,0.000031,7,truck,0.000022,0.000012,0.000018,0.000275,0.000022,0.000014,620,201,501,282,1121,483,0,0,0,0
625,20.821,1,2,car,0.002433,13,bench,0.000306,6,train,0.000285,0.002433,0.000081,0.000285,0.000132,0.000018,10,590,1174,116,1184,706,0,0,1,0
625,20.821,2,6,train,0.001791,5,bus,0.000103,7,truck,0.000099,0.000082,0.000103,0.001791,0.000099,0.000018,660,310,616,162,1276,472,1,0,0,0
625,20.821,3,2,car,0.001479,6,train,0.000265,13,bench,0.000206,0.001479,0.000060,0.000265,0.000079,0.000014,13,589,1204,116,1217,705,1,0,1,0
625,20.821,4,6,train,0.001424,60,dining table,0.000127,2,car,0.000042,0.000042,0.000027,0.001424,0.000025,0.000016,17,301,1035,345,1052,646,0,0,0,0
625,20.821,5,6,train,0.001152,7,truck,0.000094,5,bus,0.000067,0.000061,0.000067,0.001152,0.000094,0.000019,656,302,620,175,1276,477,1,0,0,0
625,20.821,6,13,bench,0.001128,2,car,0.001101,6,train,0.000336,0.001101,0.000111,0.000336,0.000171,0.000067,83,599,1184,106,1267,705,1,0,0,0
625,20.821,7,2,car,0.000982,6,train,0.000366,13,bench,0.000265,0.000982,0.000065,0.000366,0.000073,0.000018,9,589,1209,115,1218,704,1,0,1,0
625,20.821,8,2,car,0.000935,13,bench,0.000704,6,train,0.000172,0.000935,0.000061,0.000172,0.000108,0.000043,137,602,1135,105,1272,707,1,0,1,0
625,20.821,9,6,train,0.000776,2,car,0.000081,4,airplane,0.000066,0.000081,0.000054,0.000776,0.000052,0.000018,657,309,619,234,1276,543,1,0,0,0
625,20.821,10,6,train,0.000663,2,car,0.000090,0,person,0.000084,0.000090,0.000051,0.000663,0.000038,0.000021,501,309,766,327,1267,636,1,0,0,0
625,20.821,11,2,car,0.000659,6,train,0.000302,13,bench,0.000273,0.000659,0.000055,0.000302,0.000060,0.000023,14,590,1227,113,1241,703,1,0,1,0
625,20.821,12,2,car,0.000635,13,bench,0.000410,6,train,0.000294,0.000635,0.000073,0.000294,0.000081,0.000033,19,593,1221,109,1240,702,1,0,1,0
625,20.821,13,2,car,0.000626,13,bench,0.000542,6,train,0.000298,0.000626,0.000083,0.000298,0.000108,0.000041,47,596,1184,106,1231,702,1,0,1,0
625,20.821,14,2,car,0.000596,13,bench,0.000341,6,train,0.000099,0.000596,0.000029,0.000099,0.000068,0.000023,177,602,1098,104,1275,706,1,0,1,0
625,20.821,15,6,train,0.000499,60,dining table,0.000054,2,car,0.000023,0.000023,0.000017,0.000499,0.000020,0.000011,39,278,1050,380,1089,658,0,0,0,0
625,20.821,16,6,train,0.000445,4,airplane,0.000166,2,car,0.000074,0.000074,0.000024,0.000445,0.000041,0.000040,659,295,616,192,1275,487,1,0,0,0
625,20.821,17,2,car,0.000442,13,bench,0.000105,6,train,0.000049,0.000442,0.000017,0.000049,0.000037,0.000007,8,589,1063,117,1071,706,0,0,1,0
625,20.821,18,6,train,0.000393,60,dining table,0.000074,7,truck,0.000039,0.000023,0.000029,0.000393,0.000039,0.000026,606,149,671,364,1277,513,1,0,0,0
625,20.821,19,6,train,0.000330,2,car,0.000046,60,dining table,0.000044,0.000046,0.000014,0.000330,0.000012,0.000009,22,303,1036,379,1058,682,0,0,0,0
625,20.821,20,6,train,0.000313,60,dining table,0.000028,2,car,0.000015,0.000015,0.000007,0.000313,0.000007,0.000008,25,272,1065,409,1090,681,0,0,0,0
626,20.854,1,2,car,0.001355,13,bench,0.000641,6,train,0.000202,0.001355,0.000097,0.000202,0.000197,0.000065,100,599,1167,107,1267,706,1,0,1,0
626,20.854,2,2,car,0.001261,13,bench,0.000429,7,truck,0.000136,0.001261,0.000059,0.000111,0.000136,0.000048,146,602,1127,106,1273,708,1,0,1,0
626,20.854,3,2,car,0.001031,13,bench,0.000239,6,train,0.000187,0.001031,0.000054,0.000187,0.000092,0.000015,14,593,1125,113,1139,706,0,0,1,0
626,20.854,4,2,car,0.000777,13,bench,0.000224,7,truck,0.000083,0.000777,0.000028,0.000066,0.000083,0.000027,199,602,1076,105,1275,707,1,0,1,0
626,20.854,5,6,train,0.000655,60,dining table,0.000047,2,car,0.000025,0.000025,0.000019,0.000655,0.000024,0.000012,41,285,958,348,999,633,0,0,0,0
626,20.854,6,6,train,0.000629,2,car,0.000139,4,airplane,0.000085,0.000139,0.000079,0.000629,0.000055,0.000023,607,308,639,310,1246,618,1,0,0,0
626,20.854,7,2,car,0.000605,6,train,0.000185,13,bench,0.000146,0.000605,0.000039,0.000185,0.000053,0.000012,19,592,1159,113,1178,705,0,0,1,0
626,20.854,8,2,car,0.000582,13,bench,0.000293,6,train,0.000180,0.000582,0.000062,0.000180,0.000101,0.000034,62,597,1160,106,1222,703,1,0,1,0
626,20.854,9,2,car,0.000466,6,train,0.000258,13,bench,0.000150,0.000466,0.000043,0.000258,0.000052,0.000015,12,592,1180,113,1192,705,0,0,1,0
626,20.854,10,2,car,0.000446,13,bench,0.000206,6,train,0.000184,0.000446,0.000049,0.000184,0.000067,0.000025,24,594,1204,108,1228,702,1,0,1,0
626,20.854,11,6,train,0.000399,60,dining table,0.000029,2,car,0.000014,0.000014,0.000007,0.000399,0.000008,0.000007,29,280,1001,398,1030,678,0,0,0,0
626,20.854,12,2,car,0.000343,6,train,0.000195,13,bench,0.000139,0.000343,0.000034,0.000195,0.000042,0.000017,19,592,1212,111,1231,703,1,0,1,0
626,20.854,13,6,train,0.000339,4,airplane,0.000150,2,car,0.000076,0.000076,0.000025,0.000339,0.000047,0.000044,672,291,603,204,1275,495,1,0,0,0
626,20.854,14,2,car,0.000249,13,bench,0.000051,60,dining table,0.000044,0.000249,0.000011,0.000039,0.000034,0.000010,431,598,844,108,1275,706,1,0,1,0
626,20.854,15,6,train,0.000243,7,truck,0.000031,60,dining table,0.000030,0.000015,0.000019,0.000243,0.000031,0.000020,641,153,634,343,1275,496,1,0,0,0
626,20.854,16,6,train,0.000239,4,airplane,0.000133,2,car,0.000058,0.000058,0.000016,0.000239,0.000025,0.000022,675,302,601,200,1276,502,1,0,0,0
626,20.854,17,2,car,0.000208,13,bench,0.000087,6,train,0.000042,0.000208,0.000013,0.000042,0.000028,0.000006,9,593,999,113,1008,706,0,0,1,0
626,20.854,18,60,dining table,0.000191,6,train,0.000032,7,truck,0.000024,0.000013,0.000012,0.000032,0.000024,0.000022,377,2,898,582,1275,584,1,0,0,0
626,20.854,19,4,airplane,0.000177,2,car,0.000024,71,sink,0.000019,0.000024,0.000003,0.000013,0.000009,0.000011,912,255,367,156,1279,411,1,0,0,0
626,20.854,20,4,airplane,0.000170,71,sink,0.000025,2,car,0.000024,0.000024,0.000002,0.000012,0.000007,0.000010,872,259,407,166,1279,425,1,0,0,0
627,20.888,1,2,car,0.000881,13,bench,0.000237,6,train,0.000190,0.000881,0.000045,0.000190,0.000075,0.000012,12,593,1138,113,1150,706,0,0,1,0
627,20.888,2,2,car,0.000704,13,bench,0.000424,60,dining table,0.000142,0.000704,0.000047,0.000132,0.000085,0.000036,158,603,1114,104,1272,707,1,0,1,0
627,20.888,3,6,train,0.000621,0,person,0.000078,4,airplane,0.000069,0.000067,0.000053,0.000621,0.000026,0.000014,579,307,594,300,1173,607,0,0,0,0
627,20.888,4,2,car,0.000565,13,bench,0.000484,6,train,0.000165,0.000565,0.000057,0.000165,0.000094,0.000040,107,600,1157,105,1264,705,1,0,1,0
627,20.888,5,2,car,0.000516,6,train,0.000207,13,bench,0.000155,0.000516,0.000036,0.000207,0.000044,0.000011,18,592,1159,113,1177,705,0,0,1,0
627,20.888,6,2,car,0.000495,13,bench,0.000221,60,dining table,0.000096,0.000495,0.000025,0.000082,0.000058,0.000021,226,603,1048,104,1274,707,1,0,1,0
627,20.888,7,6,train,0.000411,4,airplane,0.000090,2,car,0.000055,0.000055,0.000023,0.000411,0.000035,0.000026,671,288,604,205,1275,493,1,0,0,0
627,20.888,8,6,train,0.000363,60,dining table,0.000028,2,car,0.000012,0.000012,0.000006,0.000363,0.000007,0.000006,26,276,1019,404,1045,680,0,0,0,0
627,20.888,9,2,car,0.000349,6,train,0.000297,13,bench,0.000166,0.000349,0.000041,0.000297,0.000040,0.000014,12,593,1174,111,1186,704,0,0,1,0
627,20.888,10,6,train,0.000304,4,airplane,0.000074,2,car,0.000042,0.000042,0.000014,0.000304,0.000019,0.000013,677,302,599,190,1276,492,1,0,0,0
627,20.888,11,2,car,0.000276,13,bench,0.000258,6,train,0.000175,0.000276,0.000041,0.000175,0.000055,0.000026,71,598,1147,104,1218,702,1,0,1,0
627,20.888,12,2,car,0.000230,13,bench,0.000192,6,train,0.000183,0.000230,0.000037,0.000183,0.000040,0.000021,26,595,1197,106,1223,701,1,0,1,0
627,20.888,13,6,train,0.000206,2,car,0.000203,13,bench,0.000135,0.000203,0.000028,0.000206,0.000027,0.000015,20,593,1203,109,1223,702,1,0,0,0
627,20.888,14,6,train,0.000197,60,dining table,0.000033,7,truck,0.000021,0.000013,0.000015,0.000197,0.000021,0.000013,645,163,624,326,1269,489,1,0,0,0
627,20.888,15,2,car,0.000171,13,bench,0.000077,6,train,0.000036,0.000171,0.000010,0.000036,0.000023,0.000005,9,592,1016,114,1025,706,0,0,1,0
627,20.888,16,2,car,0.000160,13,bench,0.000046,6,train,0.000044,0.000160,0.000010,0.000044,0.000025,0.000008,463,599,811,107,1274,706,1,0,1,0
627,20.888,17,6,train,0.000154,4,airplane,0.000051,2,car,0.000040,0.000040,0.000009,0.000154,0.000014,0.000010,658,307,615,290,1273,597,1,0,0,0
627,20.888,18,60,dining table,0.000138,6,train,0.000028,7,truck,0.000017,0.000010,0.000009,0.000028,0.000017,0.000016,400,3,875,580,1275,583,1,0,0,0
627,20.888,19,6,train,0.000130,2,car,0.000021,60,dining table,0.000011,0.000021,0.000005,0.000130,0.000005,0.000004,47,376,1053,309,1100,685,0,0,0,0
627,20.888,20,4,airplane,0.000127,2,car,0.000034,71,sink,0.000032,0.000034,0.000004,0.000023,0.000013,0.000013,693,280,583,223,1276,503,1,0,0,0
628,20.921,1,2,car,0.001518,13,bench,0.000557,7,truck,0.000133,0.001518,0.000055,0.000126,0.000133,0.000045,155,602,1118,105,1273,707,1,0,1,0
628,20.921,2,2,car,0.001438,13,bench,0.000885,6,train,0.000198,0.001438,0.000080,0.000198,0.000175,0.000058,108,600,1158,105,1266,705,1,0,1,0
628,20.921,3,2,car,0.001119,13,bench,0.000291,6,train,0.000213,0.001119,0.000050,0.000213,0.000083,0.000016,15,594,1128,111,1143,705,0,0,1,0
628,20.921,4,2,car,0.000885,13,bench,0.000257,60,dining table,0.000098,0.000885,0.000027,0.000080,0.000080,0.000026,192,601,1083,105,1275,706,1,0,1,0
628,20.921,5,6,train,0.000757,4,airplane,0.000119,2,car,0.000066,0.000066,0.000037,0.000757,0.000057,0.000031,675,286,602,201,1277,487,1,0,0,0
628,20.921,6,6,train,0.000709,4,airplane,0.000096,2,car,0.000047,0.000047,0.000027,0.000709,0.000029,0.000015,670,295,607,189,1277,484,1,0,0,0
628,20.921,7,2,car,0.000614,13,bench,0.000201,6,train,0.000196,0.000614,0.000035,0.000196,0.000043,0.000013,21,592,1158,113,1179,705,0,0,1,0
628,20.921,8,2,car,0.000588,13,bench,0.000463,6,train,0.000179,0.000588,0.000049,0.000179,0.000092,0.000033,76,598,1144,105,1220,703,1,0,1,0
628,20.921,9,6,train,0.000456,60,dining table,0.000054,2,car,0.000019,0.000019,0.000008,0.000456,0.000009,0.000008,28,270,1014,409,1042,679,0,0,0,0
628,20.921,10,2,car,0.000412,13,bench,0.000332,6,train,0.000172,0.000412,0.000039,0.000172,0.000057,0.000028,26,595,1206,107,1232,702,1,0,1,0
628,20.921,11,2,car,0.000400,6,train,0.000228,13,bench,0.000210,0.000400,0.000034,0.000228,0.000038,0.000018,11,592,1188,113,1199,705,0,0,1,0
628,20.921,12,2,car,0.000309,13,bench,0.000222,6,train,0.000184,0.000309,0.000028,0.000184,0.000033,0.000020,16,593,1218,110,1234,703,1,0,1,0
628,20.921,13,6,train,0.000289,2,car,0.000063,4,airplane,0.000050,0.000063,0.000021,0.000289,0.000019,0.000011,626,305,642,350,1268,655,1,0,0,0
628,20.921,14,2,car,0.000251,60,dining table,0.000055,13,bench,0.000052,0.000251,0.000011,0.000045,0.000033,0.000011,418,597,856,109,1274,706,1,0,1,0
628,20.921,15,6,train,0.000224,4,airplane,0.000050,2,car,0.000041,0.000041,0.000013,0.000224,0.000017,0.000011,658,302,617,279,1275,581,1,0,0,0
628,20.921,16,2,car,0.000199,13,bench,0.000085,6,train,0.000040,0.000199,0.000011,0.000040,0.000023,0.000005,10,593,1018,113,1028,706,0,0,1,0
628,20.921,17,4,airplane,0.000152,2,car,0.000038,71,sink,0.000036,0.000038,0.000005,0.000030,0.000014,0.000014,682,272,594,221,1276,493,1,0,0,0
628,20.921,18,6,train,0.000128,7,truck,0.000012,4,airplane,0.000009,0.000006,0.000007,0.000128,0.000012,0.000008,657,160,594,323,1251,483,1,0,0,0
628,20.921,19,4,airplane,0.000126,6,train,0.000060,2,car,0.000033,0.000033,0.000007,0.000060,0.000016,0.000022,683,278,592,217,1275,495,1,0,0,0
628,20.921,20,4,airplane,0.000124,2,car,0.000034,71,sink,0.000029,0.000034,0.000004,0.000023,0.000011,0.000017,689,261,587,213,1276,474,1,0,0,0
629,20.954,1,2,car,0.001756,13,bench,0.000753,60,dining table,0.000155,0.001756,0.000069,0.000084,0.000144,0.000041,165,603,1106,104,1271,707,1,0,1,0
629,20.954,2,2,car,0.001655,13,bench,0.001191,60,dining table,0.000221,0.001655,0.000101,0.000138,0.000196,0.000058,104,601,1161,104,1265,705,1,0,1,0
629,20.954,3,2,car,0.001073,13,bench,0.000327,60,dining table,0.000114,0.001073,0.000035,0.000062,0.000091,0.000024,196,603,1079,103,1275,706,1,0,1,0
629,20.954,4,2,car,0.000973,13,bench,0.000325,6,train,0.000249,0.000973,0.000053,0.000249,0.000079,0.000016,14,594,1119,111,1133,705,0,0,1,0
629,20.954,5,2,car,0.000750,13,bench,0.000703,60,dining table,0.000198,0.000750,0.000068,0.000140,0.000115,0.000036,73,599,1150,103,1223,702,1,0,1,0
629,20.954,6,2,car,0.000599,13,bench,0.000272,6,train,0.000235,0.000599,0.000042,0.000235,0.000047,0.000014,20,593,1155,111,1175,704,0,0,1,0
629,20.954,7,13,bench,0.000485,2,car,0.000482,60,dining table,0.000203,0.000482,0.000049,0.000140,0.000067,0.000029,27,597,1205,105,1232,702,1,0,0,0
629,20.954,8,6,train,0.000448,60,dining table,0.000054,2,car,0.000017,0.000017,0.000008,0.000448,0.000009,0.000008,30,288,1003,387,1033,675,0,0,0,0
629,20.954,9,2,car,0.000407,13,bench,0.000307,6,train,0.000237,0.000407,0.000040,0.000237,0.000042,0.000018,10,592,1191,112,1201,704,0,0,1,0
629,20.954,10,2,car,0.000394,13,bench,0.000377,6,train,0.000196,0.000394,0.000040,0.000196,0.000044,0.000024,14,593,1219,110,1233,703,1,0,1,0
629,20.954,11,6,train,0.000368,4,airplane,0.000060,2,car,0.000045,0.000045,0.000038,0.000368,0.000025,0.000012,666,293,612,201,1278,494,1,0,0,0
629,20.954,12,6,train,0.000327,4,airplane,0.000057,2,car,0.000046,0.000046,0.000035,0.000327,0.000037,0.000023,640,270,637,234,1277,504,1,0,0,0
629,20.954,13,2,car,0.000271,13,bench,0.000065,60,dining table,0.000052,0.000271,0.000012,0.000037,0.000035,0.000010,439,599,835,106,1274,705,1,0,1,0
629,20.954,14,2,car,0.000158,13,bench,0.000078,6,train,0.000040,0.000158,0.000010,0.000040,0.000020,0.000005,10,593,1013,113,1023,706,0,0,1,0
629,20.954,15,6,train,0.000132,2,car,0.000064,5,bus,0.000059,0.000064,0.000059,0.000132,0.000026,0.000011,602,305,656,337,1258,642,1,0,0,0
629,20.954,16,6,train,0.000109,2,car,0.000033,4,airplane,0.000029,0.000033,0.000017,0.000109,0.000014,0.000008,650,302,627,275,1277,577,1,0,0,0
629,20.954,17,6,train,0.000105,2,car,0.000019,60,dining table,0.000013,0.000019,0.000004,0.000105,0.000004,0.000004,50,391,1037,289,1087,680,0,0,0,0
629,20.954,18,60,dining table,0.000085,6,train,0.000012,8,boat,0.000010,0.000005,0.000005,0.000012,0.000009,0.000010,392,4,880,588,1272,592,1,0,0,0
629,20.954,19,6,train,0.000074,2,car,0.000045,60,dining table,0.000020,0.000045,0.000006,0.000074,0.000008,0.000004,18,384,1105,307,1123,691,0,0,0,0
629,20.954,20,6,train,0.000074,60,dining table,0.000014,7,truck,0.000011,0.000007,0.000011,0.000074,0.000011,0.000010,652,129,578,357,1230,486,1,0,0,0
630,20.988,1,2,car,0.002440,13,bench,0.001189,7,truck,0.000193,0.002440,0.000078,0.000107,0.000193,0.000051,138,602,1135,105,1273,707,1,0,1,0
630,20.988,2,2,car,0.002144,13,bench,0.001756,60,dining table,0.000264,0.002144,0.000113,0.000180,0.000258,0.000070,85,600,1182,105,1267,705,1,0,1,0
